,1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
1209,1055,790,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,1055.0,1,2,2,4,0,4,2,13,14,0,5,1,2,2,6,462.0,2.0,5,2,5,1,1992.0,1845,1,1,0,5,1,2,3,0,11218,4,70.0,3,0,10,3,0.0,3,3,400,7,20,104,4,6,2,0,3,0,1,4,8,0,1,8,1055.0,635,1992,1992,4
1210,1080,672,0,1,4,0,4,0,427.0,0.0,2,6,0.0,0.0,2,132.0,1,2,2,4,0,4,2,13,14,4,3,0,5,2,6,492.0,2.0,5,2,5,2,1988.0,1752,0,1,2,0,1,3,0,1,12134,4,152.0,0,0,9,3,0.0,3,1,0,8,8,12,6,8,2,0,3,0,1,4,8,0,1,8,559.0,325,1988,2005,4
1211,672,0,0,1,2,0,4,3,344.0,0.0,5,6,1.0,0.0,4,328.0,1,2,2,4,0,4,3,8,8,4,3,0,1,1,6,234.0,1.0,5,3,5,1,1941.0,672,0,1,4,2,1,3,3,0,9340,4,50.0,3,0,6,3,0.0,3,1,0,10,7,113,5,4,0,0,3,0,3,4,8,0,1,4,672.0,0,1941,1950,3
1212,960,0,0,1,0,0,1,0,648.0,0.0,2,6,1.0,1.0,4,0.0,1,2,2,4,0,2,3,12,13,4,3,0,1,0,6,364.0,1.0,5,3,5,1,1965.0,960,0,1,0,7,1,3,3,0,10246,1,72.0,0,0,13,3,0.0,3,1,0,7,19,0,8,4,2,0,3,0,1,4,8,0,1,3,648.0,88,1965,2001,0
1213,999,0,0,1,3,0,4,0,784.0,0.0,1,6,1.0,0.0,4,141.0,1,2,2,4,0,4,3,8,8,4,3,0,1,1,6,300.0,1.0,5,3,5,1,1962.0,999,0,1,4,6,1,3,3,0,10205,4,69.0,0,0,14,3,0.0,3,1,0,7,12,72,4,5,2,0,3,0,1,4,8,0,1,6,925.0,150,1962,1962,0
1214,894,0,0,1,3,0,4,3,180.0,374.0,5,3,0.0,0.0,4,340.0,1,2,2,4,0,4,3,12,13,2,3,0,1,1,6,384.0,1.0,5,2,5,5,1966.0,894,0,1,4,2,1,3,3,0,7094,4,99.0,0,0,5,3,0.0,3,1,0,7,19,0,4,5,2,0,3,0,1,4,8,0,1,5,894.0,0,1966,1966,1
1215,1318,584,0,1,4,2,2,4,0.0,0.0,4,4,0.0,0.0,3,0.0,1,5,2,4,0,4,3,12,13,4,3,0,3,2,6,539.0,2.0,5,3,5,1,1978.0,1902,0,1,4,0,2,3,3,0,8930,4,68.0,3,0,15,4,0.0,3,1,0,6,19,0,4,6,2,0,3,0,1,4,8,0,1,8,0.0,0,1978,1978,4
1216,1314,0,0,1,3,0,4,2,936.0,0.0,2,6,1.0,0.0,2,364.0,1,2,2,4,0,4,2,5,5,4,3,0,2,2,6,552.0,2.0,5,2,5,1,2009.0,1314,0,1,0,2,1,2,3,0,8640,4,72.0,3,0,5,1,72.0,4,1,0,11,21,112,4,8,2,0,3,0,1,5,6,0,1,6,1300.0,135,2009,2009,3
1217,672,240,0,1,2,0,2,4,0.0,0.0,4,4,0.0,0.0,3,0.0,0,2,2,4,0,4,3,0,0,4,3,0,3,1,6,0.0,0.0,3,1,3,6,0.0,912,0,1,2,0,1,3,3,0,6240,4,52.0,3,0,9,4,0.0,3,1,0,9,3,0,4,4,0,0,3,0,1,4,8,0,1,3,0.0,0,1947,1950,0
1218,672,546,0,1,3,3,4,3,0.0,0.0,6,6,0.0,0.0,4,672.0,1,2,2,4,0,4,3,5,5,4,3,0,1,1,6,0.0,0.0,3,1,3,6,0.0,1218,1,1,4,5,1,3,3,0,1680,4,21.0,3,0,2,4,236.0,2,1,0,6,2,0,4,6,0,0,3,0,1,0,8,0,1,7,672.0,201,1971,1971,0
1219,912,0,0,1,2,0,4,3,312.0,600.0,5,3,0.0,0.0,4,0.0,1,2,2,4,0,4,3,13,14,4,3,0,1,1,6,288.0,1.0,5,3,5,1,1964.0,912,0,1,4,2,1,3,3,0,7800,4,66.0,0,0,5,3,0.0,3,1,0,2,12,0,4,5,2,0,3,0,1,0,8,0,1,5,912.0,0,1964,1964,0
1220,1211,0,0,1,3,0,4,3,250.0,492.0,1,3,0.0,0.0,4,210.0,1,1,2,4,0,4,3,6,6,4,5,1,1,1,6,322.0,1.0,5,3,5,1,1968.0,1211,0,1,0,2,1,3,3,0,8250,4,55.0,3,0,5,3,0.0,3,1,0,10,19,63,4,5,2,0,3,0,3,4,8,0,1,5,952.0,0,1968,1968,2
1221,1168,678,0,1,3,0,4,2,196.0,0.0,5,6,0.0,0.0,4,844.0,1,0,2,4,0,4,3,13,14,1,2,1,1,2,6,315.0,1.0,5,3,5,1,1949.0,1846,0,1,0,0,1,3,3,0,10496,4,78.0,3,0,9,3,320.0,2,1,0,0,12,0,5,6,2,0,3,0,1,4,8,0,1,7,1040.0,0,1949,1950,1
1222,2136,0,0,1,4,0,0,3,756.0,0.0,3,6,0.0,0.0,4,1380.0,0,2,2,0,0,4,3,13,14,2,3,0,1,2,4,528.0,2.0,5,3,5,5,1951.0,2136,0,1,4,2,1,3,3,0,10680,4,89.0,3,0,5,3,44.0,2,1,0,1,12,30,2,5,2,0,3,0,3,4,8,0,1,7,2136.0,0,1951,1951,0
1223,788,702,0,1,3,0,4,0,724.0,0.0,2,6,1.0,0.0,2,64.0,1,6,2,4,0,4,2,12,13,4,2,1,2,2,6,388.0,2.0,5,0,5,1,2004.0,1490,1,1,0,5,1,2,3,0,15384,4,60.0,0,0,10,3,0.0,3,1,0,4,8,75,4,7,2,0,3,0,1,4,8,0,1,8,788.0,100,2004,2005,2
1224,1138,0,0,1,3,0,4,0,507.0,0.0,2,6,0.0,1.0,4,81.0,1,2,2,4,0,2,3,12,13,3,3,0,1,1,6,264.0,1.0,5,2,5,1,1958.0,1138,0,1,0,7,1,3,3,0,10482,4,65.0,3,0,13,3,63.0,2,1,0,8,12,0,7,6,2,0,3,0,3,4,8,0,1,6,588.0,224,1958,1958,1
1225,894,1039,0,1,4,0,4,2,0.0,0.0,6,6,0.0,0.0,2,894.0,1,1,2,4,0,4,2,12,13,4,2,1,2,2,6,668.0,3.0,5,0,5,3,2007.0,1933,1,1,0,5,1,2,3,0,14598,1,86.0,0,0,10,3,74.0,4,1,0,0,21,18,4,6,2,0,3,0,1,4,8,0,1,9,894.0,100,2007,2007,2
1226,912,0,0,1,2,0,4,3,595.0,0.0,0,6,1.0,0.0,4,317.0,1,2,2,4,0,4,3,12,13,4,3,0,1,1,6,576.0,2.0,5,3,5,5,1992.0,912,0,1,0,2,1,2,3,0,8872,0,72.0,3,0,5,3,300.0,2,1,0,3,12,240,7,5,2,0,3,0,1,4,8,0,1,5,912.0,0,1965,2008,2
1227,1702,0,0,1,1,4,4,3,1540.0,0.0,2,6,1.0,0.0,0,162.0,1,2,2,4,0,4,0,8,8,4,2,1,2,1,6,1052.0,3.0,5,0,5,1,2008.0,1702,1,1,0,2,1,0,3,0,8769,0,65.0,3,0,0,3,766.0,2,1,0,1,16,72,4,9,2,0,3,0,3,5,6,224,1,7,1702.0,0,2008,2008,2
1228,1507,0,0,1,4,0,4,3,666.0,0.0,0,6,0.0,0.0,4,409.0,1,2,2,4,0,4,3,3,6,1,3,0,1,2,0,404.0,1.0,5,3,5,2,1960.0,1507,0,1,2,7,1,3,3,0,7910,4,70.0,3,0,13,3,0.0,3,1,0,10,12,0,4,5,2,0,3,0,3,4,8,0,1,7,1075.0,0,1960,1960,2
1229,1361,1259,0,1,4,2,4,3,498.0,211.0,2,5,0.0,0.0,2,652.0,1,1,5,4,145,4,3,9,10,4,5,1,1,2,6,600.0,2.0,5,2,5,3,1977.0,2620,2,1,0,0,2,3,3,0,18890,4,72.0,0,0,15,3,1.0,3,0,8300,10,19,24,4,5,0,0,3,0,5,4,8,0,1,12,1361.0,155,1977,1977,1
1230,1190,0,0,1,3,2,4,0,803.0,0.0,0,6,1.0,0.0,4,303.0,1,2,2,4,0,4,3,13,14,1,3,0,1,1,6,540.0,2.0,5,3,5,1,1962.0,1190,0,1,4,7,1,3,3,0,7728,4,70.0,3,0,15,3,120.0,2,1,0,7,12,18,5,5,2,0,3,0,3,4,8,0,1,6,1106.0,0,1962,1962,0
1231,1224,0,0,1,2,2,2,4,0.0,0.0,4,4,0.0,0.0,3,0.0,1,2,2,4,0,4,3,6,6,4,3,0,3,2,6,462.0,2.0,5,3,5,4,1962.0,1224,0,1,4,2,2,3,3,0,9842,2,70.0,3,0,15,3,0.0,3,1,0,5,12,0,4,4,2,0,3,0,1,4,8,0,1,6,0.0,0,1962,1962,1
1232,1188,0,0,1,3,0,4,3,1000.0,0.0,5,6,1.0,0.0,4,188.0,1,2,2,4,0,4,3,9,10,2,3,0,1,1,6,531.0,2.0,5,2,5,1,1959.0,1188,0,1,1,2,1,3,3,0,12160,4,73.0,0,0,5,3,180.0,2,1,0,7,12,0,4,5,2,0,3,0,3,0,0,0,1,6,1188.0,0,1959,1959,4
1233,1024,940,0,1,4,0,4,0,0.0,0.0,6,6,0.0,0.0,4,940.0,0,2,2,0,0,4,3,8,8,4,3,0,2,1,6,0.0,0.0,3,1,3,6,0.0,1964,1,1,4,5,1,3,0,0,8525,4,55.0,3,0,11,2,0.0,3,1,0,2,18,192,5,5,0,0,3,0,1,0,8,0,1,7,940.0,0,1911,1950,2
1234,892,892,0,1,4,0,4,2,0.0,0.0,6,6,0.0,0.0,2,747.0,1,2,2,1,0,4,3,13,14,4,3,0,0,1,6,180.0,1.0,1,3,1,5,1914.0,1784,1,1,2,5,1,3,3,0,13132,4,96.0,3,0,11,3,0.0,3,1,0,9,6,40,4,5,0,0,3,0,1,4,8,0,1,9,747.0,203,1914,1950,0
1235,764,862,0,1,2,3,4,3,0.0,0.0,6,6,0.0,0.0,2,764.0,1,2,2,4,0,4,2,12,15,4,3,0,2,2,6,474.0,2.0,5,2,5,3,2003.0,1626,1,1,0,5,1,2,3,0,2628,4,36.0,3,0,2,3,106.0,4,1,0,8,16,27,4,7,2,0,3,0,1,4,8,0,1,6,764.0,0,2003,2003,4
1236,847,1101,0,1,4,0,4,3,0.0,0.0,6,6,0.0,0.0,2,847.0,1,2,2,4,0,4,2,12,13,4,2,1,2,2,6,434.0,2.0,5,0,5,3,2004.0,1948,1,1,0,5,1,2,3,0,12393,2,41.0,1,0,10,3,0.0,3,1,0,11,5,48,4,7,2,0,3,0,1,4,8,0,1,8,847.0,100,2004,2005,0
1237,1141,0,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,1141.0,1,5,2,4,0,4,2,12,13,4,3,0,2,1,6,484.0,2.0,5,3,5,5,2005.0,1141,1,1,0,2,1,3,3,0,13072,4,63.0,3,0,5,3,0.0,3,1,0,5,20,0,4,6,2,0,3,0,1,0,8,0,1,6,1141.0,0,2005,2005,0
1238,1484,0,0,1,2,0,4,0,428.0,0.0,2,6,0.0,0.0,2,1048.0,1,2,2,4,0,4,2,12,13,4,2,1,2,2,6,472.0,2.0,5,2,5,1,2006.0,1484,0,1,0,2,1,0,1,0,9037,4,64.0,0,0,5,3,32.0,2,1,0,3,23,33,4,8,2,0,3,0,3,4,8,0,1,6,1476.0,120,2006,2006,1
1239,884,884,0,1,3,0,4,3,550.0,0.0,2,6,1.0,0.0,2,334.0,1,2,2,4,0,4,2,12,13,4,3,0,2,2,6,543.0,2.0,5,2,5,1,2003.0,1768,1,1,0,5,1,2,3,0,8158,4,65.0,3,0,10,3,252.0,2,1,0,9,5,63,4,7,2,0,3,0,1,4,8,0,1,8,884.0,0,2003,2003,2
1240,1689,0,0,1,3,0,4,0,0.0,0.0,6,6,0.0,0.0,2,1689.0,1,2,2,4,0,4,2,12,13,4,3,0,2,2,6,954.0,3.0,5,2,5,1,2007.0,1689,0,1,0,2,1,2,3,0,9849,4,83.0,3,0,5,3,0.0,4,1,0,8,21,56,5,7,2,0,3,0,3,5,6,0,1,7,1689.0,0,2007,2007,1
1241,1173,0,0,1,3,0,4,1,885.0,168.0,2,3,1.0,0.0,2,0.0,1,2,2,4,0,4,3,9,10,2,5,2,1,2,6,528.0,2.0,5,2,5,1,1974.0,1173,0,1,4,6,1,2,3,0,10625,4,85.0,3,0,14,3,81.0,2,1,0,0,14,120,5,7,2,0,3,0,1,3,8,0,1,6,1053.0,0,1974,1974,4
1242,2076,0,0,1,2,0,1,1,1386.0,0.0,2,6,1.0,0.0,0,690.0,1,2,2,4,0,4,0,12,13,4,2,1,2,2,6,850.0,3.0,5,0,5,1,2006.0,2076,1,1,0,2,1,0,3,0,13891,4,107.0,3,0,5,3,0.0,0,1,0,11,16,229,4,10,2,0,3,0,1,5,6,0,1,7,2076.0,216,2006,2006,0
1243,792,725,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,792.0,1,2,2,4,0,4,3,3,12,4,2,2,2,1,6,400.0,2.0,5,3,5,5,1931.0,1517,0,1,1,5,1,2,1,1,11435,0,70.0,0,0,11,3,0.0,3,1,0,8,6,0,6,8,2,0,3,0,1,4,8,0,1,7,792.0,0,1929,1950,0
1244,1140,728,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,585.0,1,2,2,4,0,4,3,12,13,4,5,1,1,3,6,477.0,2.0,5,0,5,3,1984.0,1868,1,1,0,7,1,3,3,0,12090,4,78.0,3,0,13,3,74.0,2,1,0,0,14,112,6,6,2,0,3,0,3,0,8,147,1,7,585.0,268,1984,2003,1
1245,756,797,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,756.0,1,2,2,4,0,4,2,12,13,4,3,0,2,2,6,615.0,2.0,5,2,5,1,2005.0,1553,1,1,0,5,1,2,3,0,8125,4,65.0,3,0,10,1,0.0,3,1,0,5,21,45,4,7,2,0,3,0,1,5,6,0,1,6,756.0,0,2005,2006,0
1246,1034,0,0,1,3,0,4,0,539.0,0.0,2,6,1.0,0.0,4,473.0,1,2,2,4,0,4,3,6,6,4,3,0,1,1,6,888.0,3.0,5,3,5,1,1976.0,1034,0,1,4,7,1,3,3,0,12328,4,74.0,0,0,13,3,335.0,2,1,0,7,11,0,4,6,2,0,3,0,1,4,8,0,1,6,1012.0,0,1976,1976,4
1247,1134,924,0,0,3,0,4,3,319.0,0.0,5,6,0.0,0.0,2,416.0,0,2,2,4,259,4,3,0,0,4,2,1,0,1,6,396.0,2.0,1,3,1,5,1950.0,2058,1,4,1,4,1,3,3,0,9600,4,60.0,3,0,12,4,0.0,3,1,0,6,17,0,4,6,1,0,3,0,1,4,8,0,1,8,735.0,0,1917,1950,2
1248,988,0,0,1,3,0,4,3,534.0,96.0,1,5,0.0,0.0,4,246.0,1,2,2,4,0,4,3,8,8,4,3,0,1,1,6,276.0,1.0,5,3,5,1,1950.0,988,0,1,4,2,1,3,3,0,7200,4,60.0,3,0,5,3,0.0,3,1,0,7,12,80,6,5,2,0,3,0,1,4,8,0,1,6,876.0,0,1950,1950,1
1249,2110,0,0,1,3,0,4,3,1065.0,0.0,0,6,1.0,0.0,4,1045.0,1,2,2,4,0,4,2,3,3,4,5,2,1,2,6,522.0,2.0,5,0,5,1,1968.0,2110,1,1,0,2,1,0,3,0,11160,0,93.0,3,0,5,3,0.0,3,1,0,6,12,0,4,7,2,0,3,0,3,4,8,0,1,8,2110.0,0,1968,1968,4
1250,1405,0,0,1,2,4,4,3,0.0,0.0,6,6,0.0,0.0,2,1405.0,1,2,2,4,0,4,2,12,15,4,2,1,2,2,6,478.0,2.0,5,2,5,1,2003.0,1405,0,1,0,2,1,2,3,0,3136,0,92.0,0,0,0,3,163.0,4,1,0,5,16,36,4,7,2,0,3,0,1,4,8,0,1,6,1405.0,148,2003,2003,0
1251,874,0,0,1,3,0,4,3,510.0,0.0,1,6,1.0,0.0,4,354.0,1,2,2,4,0,4,3,6,6,1,3,0,1,1,6,288.0,1.0,5,2,5,1,1968.0,874,0,1,4,2,1,3,3,0,9858,4,62.0,3,0,5,3,0.0,3,3,600,2,11,0,5,5,2,0,3,0,1,4,8,0,1,5,864.0,33,1968,1968,3
1252,1516,651,0,1,3,0,4,1,125.0,1031.0,3,0,1.0,0.0,4,36.0,1,2,2,4,0,4,2,13,14,2,2,2,1,2,6,518.0,2.0,5,2,5,1,1974.0,2167,1,1,4,5,1,2,3,0,17542,4,80.0,0,0,10,3,0.0,3,1,0,9,24,47,6,7,2,0,3,0,1,4,8,0,1,9,1192.0,220,1974,2003,1
1253,760,896,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,746.0,1,2,2,4,0,4,2,12,13,4,2,1,2,2,6,397.0,2.0,5,0,5,3,2003.0,1656,1,1,0,5,1,2,3,0,6931,4,60.0,3,0,10,3,92.0,4,1,0,9,7,128,4,7,2,0,3,0,1,4,8,0,1,7,746.0,178,2003,2004,2
1254,959,408,0,1,3,0,0,3,425.0,0.0,3,6,0.0,0.0,4,459.0,1,2,2,0,0,4,3,13,14,4,2,1,0,1,6,560.0,1.0,5,3,5,5,1978.0,1367,0,1,4,0,1,3,3,0,6240,4,52.0,3,0,9,4,0.0,3,1,0,2,3,0,5,6,2,0,3,0,1,4,8,120,1,6,884.0,0,1931,1950,1
1255,1987,0,0,1,2,0,4,1,1314.0,0.0,2,6,1.0,0.0,2,672.0,1,2,2,4,0,4,2,6,6,4,5,1,2,2,6,691.0,2.0,5,0,5,1,1994.0,1987,0,1,0,2,1,2,3,0,14303,0,91.0,0,0,5,3,554.0,2,1,0,10,15,36,4,8,2,0,3,0,3,4,8,0,1,7,1986.0,262,1994,1994,2
1256,864,0,0,1,2,0,4,3,0.0,0.0,6,6,0.0,0.0,1,864.0,1,1,2,4,0,4,3,13,14,4,3,0,2,1,6,0.0,0.0,3,1,3,6,0.0,864,0,1,0,2,1,3,3,0,4060,0,56.0,3,0,6,3,0.0,3,1,0,9,7,96,7,5,2,0,3,0,1,4,8,0,1,4,864.0,0,1922,1950,3
1257,1166,0,0,1,2,0,4,1,655.0,0.0,2,6,1.0,0.0,2,201.0,1,2,2,4,0,4,2,12,13,4,3,0,2,2,6,400.0,2.0,5,0,5,1,2005.0,1166,0,1,0,7,1,2,3,0,9587,4,59.0,0,0,13,3,182.0,4,1,0,9,8,0,4,7,2,0,3,0,1,4,8,0,1,5,856.0,212,2005,2005,2
1258,1054,0,0,1,3,0,4,3,602.0,438.0,0,3,1.0,0.0,2,14.0,1,2,2,4,0,4,3,6,6,4,3,0,1,1,6,460.0,2.0,5,3,5,1,1969.0,1054,1,1,2,2,1,3,3,0,9750,2,65.0,3,0,5,3,0.0,3,1,0,9,12,0,7,6,2,0,3,0,1,4,8,80,1,6,1054.0,180,1969,1969,2
1259,892,783,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,841.0,1,6,2,4,0,4,3,12,13,4,5,1,2,2,6,502.0,2.0,5,0,5,3,1999.0,1675,1,1,0,5,1,3,3,0,24682,1,64.0,2,0,10,3,0.0,3,1,0,8,8,103,4,6,2,0,3,0,1,4,8,0,1,7,841.0,0,1999,1999,3
1260,1050,0,0,1,2,0,4,3,504.0,0.0,5,6,0.0,0.0,4,546.0,1,2,2,4,0,4,3,8,8,4,3,0,1,1,6,338.0,1.0,5,3,5,1,1956.0,1050,0,1,2,2,1,3,3,0,9600,4,80.0,3,0,5,3,0.0,3,1,0,8,12,0,5,5,2,0,3,0,3,4,8,0,1,5,1050.0,0,1956,1956,3
1261,1104,684,0,1,5,0,4,0,0.0,0.0,6,6,1.0,0.0,4,1104.0,1,2,2,0,0,4,3,13,14,4,5,2,1,1,3,304.0,1.0,5,3,5,1,1957.0,1788,0,1,0,0,1,3,3,0,11250,4,80.5,3,0,9,3,0.0,3,1,0,2,4,0,4,4,2,0,3,0,1,4,8,0,1,8,1104.0,120,1957,1989,3
1262,1060,764,0,2,3,0,4,3,0.0,0.0,6,6,0.0,0.0,4,764.0,1,2,2,0,126,4,3,13,14,0,2,1,2,1,6,520.0,2.0,5,3,5,5,1940.0,1824,0,1,0,5,1,3,3,0,13515,4,60.0,3,0,11,3,0.0,3,1,0,9,3,0,5,6,0,0,3,0,2,4,8,0,1,8,764.0,0,1919,1950,1
1263,1337,0,0,1,2,4,4,3,266.0,0.0,2,6,1.0,0.0,2,1139.0,1,2,2,4,0,4,2,8,8,4,3,0,2,2,6,511.0,2.0,5,0,5,1,1998.0,1337,0,1,0,2,1,2,3,0,4060,4,34.0,3,0,0,2,0.0,3,1,0,10,12,68,4,6,2,0,3,0,1,0,0,0,1,5,1405.0,144,1998,1999,2
1264,713,739,0,1,3,4,4,3,450.0,0.0,2,6,1.0,0.0,2,241.0,1,2,2,4,0,4,2,8,8,4,3,0,2,2,6,506.0,2.0,5,3,5,5,1999.0,1452,1,1,0,5,1,2,3,0,3735,3,35.0,3,0,2,1,218.0,2,1,0,5,21,34,4,7,2,0,3,0,3,4,8,0,1,6,691.0,0,1999,1999,0
1265,964,925,0,1,4,1,4,3,0.0,0.0,6,6,0.0,0.0,4,925.0,0,1,2,1,264,4,1,13,14,2,2,1,1,1,6,308.0,1.0,5,3,5,5,1960.0,1889,1,1,4,4,2,3,0,0,10120,4,60.0,0,0,4,4,0.0,3,1,0,0,17,0,3,7,0,0,3,0,3,4,8,0,1,9,925.0,0,1910,1950,1
1266,2018,0,0,1,3,0,4,1,0.0,0.0,6,6,0.0,0.0,0,2002.0,1,2,2,4,0,4,0,11,5,4,2,1,2,2,6,746.0,3.0,5,0,5,1,2009.0,2018,0,1,0,2,1,0,1,0,13214,4,89.0,0,0,5,3,0.0,3,1,0,7,23,76,4,9,2,0,3,0,3,4,8,0,1,10,2002.0,144,2008,2009,4
1267,1968,1479,0,1,4,0,4,2,192.0,0.0,5,6,0.0,0.0,4,536.0,1,2,2,4,0,2,3,11,12,1,2,2,1,3,6,1014.0,3.0,5,3,5,3,1982.0,3447,1,1,0,0,1,2,3,1,14100,4,70.0,0,0,9,3,632.0,2,1,0,7,6,12,8,8,2,0,3,0,1,4,8,0,1,11,728.0,314,1935,1997,2
1268,874,650,0,1,3,0,4,3,460.0,0.0,1,6,0.0,0.0,4,414.0,1,1,2,0,0,4,3,8,8,1,3,0,1,1,6,315.0,1.0,5,3,5,1,1958.0,1524,1,2,4,0,1,3,3,0,11344,4,78.0,3,0,9,3,180.0,2,1,0,9,12,0,4,5,2,0,3,0,1,4,8,0,1,7,874.0,0,1958,1958,1
1269,1332,192,0,1,0,0,4,1,1258.0,0.0,2,6,2.0,0.0,2,74.0,1,2,2,4,0,4,2,9,10,4,5,1,2,0,6,586.0,2.0,5,0,5,1,1979.0,1524,1,1,4,2,1,2,2,2,23595,4,80.5,3,0,7,3,0.0,3,1,0,6,4,0,5,7,2,0,3,5,5,4,8,0,1,4,1332.0,268,1979,1979,4
1270,1489,0,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,4,1489.0,1,4,2,4,0,4,3,3,3,4,2,1,1,2,6,462.0,2.0,5,2,5,1,1968.0,1489,0,1,2,2,1,2,3,0,9156,4,80.0,0,0,5,3,0.0,3,1,0,10,14,0,6,6,2,0,3,0,3,4,8,0,1,7,1489.0,0,1968,1968,3
1271,935,0,0,1,3,0,4,3,560.0,375.0,1,3,1.0,0.0,4,0.0,1,2,2,4,0,4,3,6,10,2,3,0,1,1,6,288.0,1.0,5,3,5,1,1965.0,935,0,1,4,2,1,3,3,0,13526,1,72.0,0,0,5,3,114.0,2,1,0,2,19,0,5,5,2,0,3,0,3,4,8,0,1,5,935.0,180,1965,1965,0
1272,1357,0,0,1,2,0,4,0,719.0,0.0,0,6,1.0,0.0,4,300.0,1,2,2,4,0,4,3,9,10,0,2,1,1,1,6,312.0,1.0,5,2,5,2,1959.0,1357,0,1,2,7,1,0,3,0,11512,0,124.0,0,0,13,3,84.0,2,1,0,7,7,0,6,6,2,0,3,0,1,4,8,163,1,5,1019.0,0,1959,2006,2
1273,661,589,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,4,661.0,1,2,2,4,81,4,3,13,15,4,2,1,2,2,6,552.0,2.0,5,3,5,5,1985.0,1250,0,1,0,0,1,3,3,0,5362,0,53.0,3,0,9,3,0.0,3,1,0,2,6,0,5,5,2,0,3,0,1,4,8,0,1,8,661.0,242,1910,2003,1
1274,928,992,0,1,4,2,4,3,220.0,0.0,5,6,0.0,0.0,4,708.0,1,1,2,0,0,4,3,0,0,4,3,0,1,2,6,400.0,2.0,1,3,5,5,1948.0,1920,0,1,2,5,2,3,3,0,11345,0,95.0,3,0,15,3,567.0,4,1,0,9,12,0,4,5,2,0,3,3,1,4,8,0,1,10,928.0,0,1948,1950,1
1275,735,660,0,1,3,0,1,3,593.0,0.0,1,6,0.0,1.0,4,130.0,1,2,2,4,0,4,3,6,10,4,5,1,1,1,6,497.0,2.0,5,3,5,1,1972.0,1395,1,1,4,5,1,3,3,0,12936,1,80.0,0,0,10,3,0.0,3,1,0,3,14,116,5,6,2,0,3,0,1,4,8,0,1,6,723.0,294,1972,1972,3
1276,1724,0,0,1,3,0,4,0,528.0,0.0,0,6,1.0,0.0,2,1152.0,1,2,2,4,0,4,3,6,6,4,2,1,1,1,6,480.0,2.0,5,2,5,1,1967.0,1724,1,1,1,7,1,3,3,0,17871,1,80.0,0,0,13,3,359.0,2,1,0,8,14,0,4,6,2,0,3,0,1,4,8,0,1,7,1680.0,0,1967,1976,3
1277,1128,903,0,1,3,0,4,3,804.0,0.0,2,6,1.0,0.0,2,324.0,1,2,2,4,0,4,2,12,13,4,2,1,2,2,6,577.0,2.0,5,2,5,1,2002.0,2031,1,1,0,5,1,2,3,0,9473,4,75.0,3,0,10,3,0.0,0,1,0,5,5,211,4,8,2,0,3,0,1,4,8,0,1,7,1128.0,0,2002,2002,2
1278,698,430,0,1,2,0,4,3,0.0,0.0,6,6,0.0,0.0,4,698.0,1,2,2,0,164,2,3,8,8,4,3,0,1,1,6,528.0,2.0,5,2,5,5,1980.0,1128,0,1,4,0,1,3,3,0,7500,4,60.0,3,0,9,0,0.0,3,1,0,6,9,0,3,4,2,0,3,0,1,0,0,0,1,6,698.0,30,1920,1950,4
1279,1573,0,0,1,3,0,4,3,788.0,0.0,2,6,1.0,0.0,2,785.0,1,2,2,4,0,4,2,12,13,4,3,0,2,2,6,544.0,2.0,5,2,5,1,2002.0,1573,0,1,0,2,1,2,3,0,9808,4,67.0,0,0,5,3,110.0,2,1,0,5,5,72,4,7,2,0,3,0,1,4,8,0,1,6,1573.0,0,2002,2002,3
